probe,gene
37366_at,PDLIM5
37367_at,ATP6V1E1
37368_at,NFATC4
37369_s_at,NFATC4
37370_i_at,NFATC4
37371_at,SMPD1
37372_at,SMPD1
37373_at,UGP2
37374_at,ANXA4
37376_at,UBXN1
37377_i_at,LMNA
37378_r_at,LMNA
37379_at,SF3A3
37380_at,GTF2B
37381_g_at,GTF2B
37384_at,PPM1F
37385_at,PPIG
37386_i_at,KDELR1
37387_r_at,KDELR1
37388_at,TFPI2
37389_at,C11orf58
37390_at,DHX38
37391_at,CTSL
37392_at,PHKB
37393_at,HES1
37394_at,C7
37396_at,RFXANK
37397_at,PECAM1
37398_at,PECAM1
37399_at,AKR1C3
37401_g_at,TRAK1
37402_at,RNASE1
37403_at,ANXA1
37404_at,RGS12
37405_at,SELENBP1
37406_at,MAPRE2
37407_s_at,MYH11
37408_at,MRC2
37409_at,SRPK2
37410_at,MED22
37411_at,ACAP1
37412_at,PIP4K2A
37413_at,DPEP1
37414_at,SLC22A18AS
37415_at,ATP10B
37416_at,RHOH
37417_at,POU2F2
37418_at,POU2F2
37419_g_at,POU2F2
37420_i_at,HLA-F
37421_f_at,HLA-F
37422_at,PPIC
37423_at,SLC12A2
37424_at,CCHCR1
37425_g_at,CCHCR1
37426_at,TOX3
37427_at,NTNG1
37428_at,NTNG1
37429_g_at,NTNG1
37430_at,ALOX15B
37431_at,PIAS2
37432_g_at,PIAS2
37433_at,PIAS2
37434_at,DCTN5
37435_s_at,KCNJ6
37436_at,SMCP
37437_at,IFT140
37438_at,CCP110
37439_at,SLC30A4
37440_at,SLC30A4
37441_at,LIPT1
37442_at,DKFZP586I1420
37443_at,TRMU
37444_at,PARD6A
37445_at,RXYLT1
37446_at,GPRASP1
37447_at,GPER1
37448_s_at,GNAS
37449_i_at,GNAS
37450_r_at,GNAS
37451_at,SLCO3A1
37452_at,UMOD
37453_at,CLPX
37454_at,CCL13
37455_at,CXCR5
37456_at,LGALS2
37457_at,LRRTM2
37458_at,CDC45
37459_at,COL8A1
37460_at,TIAM1
37461_at,ANGPT2
37462_i_at,SF3A2
37463_r_at,SF3A2
37464_at,PEX13
37465_at,TPPP
37466_at,RAB29
37467_at,IGHD
37468_at,JAK2
37469_at,KNTC1
37470_at,LAIR1
37471_at,RPP40
37472_at,MANBA
37473_at,KRT16
37474_at,OIP5
37475_at,WDR62
37477_at,RNF216
37478_at,SCGN
37479_at,CD72
37480_at,THPO
37481_at,CDC40
37482_at,AKR1B10
37483_at,HDAC9
37484_at,ITGA1
37485_at,SLC27A2
37486_f_at,MEIS3P1
37487_at,TNRC6B
37489_s_at,SLC4A3
37490_at,SLC4A3
37491_at,TAF1
37492_at,CLMN
37493_at,CSF2RB
37494_at,CSF2RB
37495_at,PRR3
37496_at,ABCB8
37497_at,HHEX
37498_at,KCNG1
37500_at,ZNF175
37501_at,NKRF
37502_at,SMC2
37503_at,TBC1D30
37504_at,SMURF1
37505_at,NR0B2
37506_at,PRPF40A
37507_i_at,PRPF40A
37508_f_at,PRPF40A
37509_at,CRLF3
37510_at,STX8
37511_at,B9D1
37512_at,HSD17B6
37513_at,SCD
37514_s_at,MASP2
37515_at,MASP2
37516_at,DDN
37517_at,RAP1GAP2
37518_at,NUFIP1
37519_at,ASGR1
37520_at,ZNF330
37521_s_at,ZNF330
37522_r_at,ZNF330
37523_at,ACADL
37524_at,STK17B
37526_at,VNN1
37527_at,ELK3
37528_at,ASPH
37529_at,CACNA1H
37530_s_at,RELN
37531_at,TBC1D5
37532_at,ACADM
37533_r_at,TTC9
37534_at,CXADR
37535_at,CREB1
37536_at,CD83
37537_at,TRIM23
37538_at,LOC730101
37539_at,RGL1
37540_at,MYOM2
37541_at,SELPLG
37542_at,LHFPL2
37543_at,ARHGEF6
37544_at,NFIL3
37545_at,SCAMP5
37546_r_at,SCAMP5
37547_at,BBS9
37548_at,BBS9
37549_g_at,BBS9
37550_at,F8
37551_at,ZNF592
37552_at,KCNK1
37553_at,TESK1
37554_at,KLK6
37555_at,PWP2
37556_at,GCA
37557_at,SLC4A2
37558_at,IGF2BP3
37559_at,MTERF4
37560_at,SNED1
37561_at,NFYA
37562_at,PCDH1
37563_at,SRGAP3
37564_at,HINFP
37565_at,MMD
37566_at,PHF24
37567_at,SALL2
37568_at,GRM5
37569_at,PDCD6
37571_at,DOCK9
37572_at,CCK
37573_at,ANGPTL2
37574_at,NEDD9
37575_at,ATF2
37576_at,PCP4
37577_at,ARHGAP19
37578_at,AFAP1
37579_at,CYFIP2
37580_at,SH3GL3
37581_at,PPP6C
37582_at,KRT15
37583_at,KDM5D
37584_at,FANCG
37585_at,SNRPA1
37586_at,ZNF142
37587_at,RCVRN
37588_s_at,MAPK8IP2
37591_at,UCP2
37592_at,CKMT2
37593_at,PCCA
37594_at,BHMT
37595_at,FRRS1L
37596_at,PLCD1
37597_s_at,EXOC3
37598_at,RASSF2
37599_at,AOX1
375_at,GSTT1
37600_at,ECM1
37601_at,SLC22A3
37602_at,GAMT
37603_at,IL1RN
37604_at,HNMT
37605_at,COL2A1
37606_at,KHK
37607_at,KHK
37608_g_at,KHK
37609_at,NUBP1
37610_at,COA1
37611_at,TNFRSF11B
37612_at,PVALB
37613_at,PVALB
37614_g_at,PVALB
37615_at,GRB10
37616_at,AUH
37617_at,CCSER2
37618_at,HOXB7
37619_at,METAP1
37620_at,TAF12
37621_at,IL6ST
37622_r_at,PSIP1
37623_at,NR4A2
37624_at,CA3
37625_at,IRF4
37626_at,IRF4
37627_g_at,IRF4
37628_at,MAOB
37629_at,CSNK2A2
37630_at,CHRDL1
37631_at,MYO1E
37632_s_at,DNAJC2
37633_s_at,PAEP
37634_at,PAEP
37635_at,TCHH
37636_at,JADE3
37637_at,RGS3
37638_at,DOCK1
37639_at,HPN
37640_at,HPRT1
37641_at,IFI44
37642_at,ABRAXAS2
37643_at,FAS
37644_s_at,FAS
37645_at,CD69
37646_at,POLD3
37647_at,AOAH
37648_at,TTLL12
37649_at,HMBS
37650_at,MKRN1
37651_at,RCOR1
37652_at,CABIN1
37653_at,COL18A1
37654_at,SNX17
37655_at,GOLGB1
37656_at,SCAP
37657_at,PALM
37658_at,GAS6
37659_at,IMMT
37660_at,SPAG8
37661_at,ATP2B1
37662_at,UBE2G1
37663_at,DDX1
37664_at,DRG2
37665_at,EIF2B1
37666_at,PSMB5
37667_at,UROD
37668_at,C1QBP
37669_s_at,ATP1B1
37670_at,ANXA7
37671_at,LAMA4
37672_at,USP7
37673_at,NSMAF
37674_at,ALAS1
37675_at,SLC25A3
37676_at,PDE8A
37677_at,PGK1
37678_at,BAMBI
37679_at,IFRD1
37680_at,AKAP12
37683_at,USP10
37684_at,SLCO2B1
37685_at,PICALM
37686_s_at,UNG
37688_f_at,FCGR2A
37689_s_at,FCGR2A
37690_at,ILVBL
37692_at,DBI
37694_at,PHF3
37695_at,RNF144A
37696_at,VDAC2
37697_s_at,VDAC2
37698_at,AKAP1
37699_at,METAP2
376_at,SEMA3C
37700_at,BLMH
37701_at,RGS2
37702_at,CUL3
37704_at,BCKDHA
37705_at,PPP1R8
37706_at,GLG1
37707_i_at,ADH5
37708_r_at,ADH5
37709_at,PUDP
37710_at,MEF2C
37711_at,MEF2C
37712_g_at,MEF2C
37714_at,GAP43
37715_at,SNW1
37716_at,CD200
37717_at,HNRNPM
37718_at,SNRK
37719_at,MLF2
37720_at,HSPD1
37721_at,DHPS
37722_s_at,DHPS
37723_at,CCNG2
37724_at,MYC
37725_at,PPP1CC
37726_at,MRPL3
37727_i_at,RCN2
37728_r_at,RCN2
37729_at,XPO1
37730_at,SND1
37731_at,EPS15
37732_at,RYBP
37733_at,MAPK14
37734_at,MOB1A
37736_at,PCMT1
37737_at,PCMT1
37738_g_at,PCMT1
37739_at,SSRP1
37740_r_at,SLC25A5
37741_at,PYCR1
37743_at,FEZ1
37744_r_at,FEZ1
37745_s_at,ST5
37746_r_at,ST5
37747_at,ANXA5
37748_at,KIAA0232
37749_at,MEST
37750_at,UBE2V2
37751_at,TM9SF4
37752_at,EIF4E
37753_at,SMARCD1
37754_at,LGALS3BP
37755_at,BTBD3
37756_at,RYK
37757_at,TFDP1
37759_at,LAPTM5
37760_at,BAIAP2
37761_at,BAIAP2
37762_at,EMP1
37763_at,RXRB
37764_at,HLCS
37765_at,LMOD1
37766_s_at,PSMC5
37767_at,HTT
37768_at,MPG
37769_at,LPAR2
37770_at,TAF2
37771_at,TAOK2
37772_at,CDK12
37773_at,RPGRIP1L
37774_at,SEPTIN6
37775_at,SEPTIN6
37776_at,PHTF1
37777_at,PTPRB
37778_at,KIN
37779_at,SMPDL3B
37780_at,PCLO
37781_at,NRXN2
37782_at,SST
37784_at,CDH6
37785_at,RND1
37786_at,MARCH3
37787_at,TMEM8B
37788_at,ADAM23
37789_at,TADA2A
37790_at,VENTX
37792_s_at,RAD51D
37793_r_at,RAD51D
37794_at,LOC155060
37795_at,ARSB
37797_at,RPE
37798_at,ERLIN2
37799_at,ASGR2
377_g_at,SEMA3C
37800_r_at,ACSM2A
37801_at,ATP6V0A2
37802_r_at,MINDY2
37803_at,MINDY2
37804_at,VPS4B
37805_at,SRPX2
37806_at,SHANK2
37807_at,GCK
37808_at,SNX7
37811_at,CACNA2D2
37812_at,CUX2
37813_at,DDX51
37814_g_at,DDX51
37815_at,DDX51
37816_at,C5
37817_at,CACTIN
37818_at,FBXO46
37819_at,MDM1
37820_at,PRODH2
37821_at,BCAS1
37822_at,KNOP1
37823_at,CCL8
37824_at,ANKRD26
37825_at,GALK2
37826_at,UBE2D1
37827_r_at,DOP1B
37828_at,RSBN1
37829_at,GAS2
37830_at,TSPAN9
37831_at,SIPA1L3
37832_at,MMACHC
37833_at,SERPINA6
37834_at,DYRK1B
37835_at,CD1C
37836_at,TTLL5
37837_at,ADNP2
37838_at,F12
37839_at,NTRK3
37840_at,CNGA1
37841_at,BCHE
37842_at,MDFIC
37843_i_at,IL27RA
37844_at,IL27RA
37845_at,NCKAP1L
37846_at,ARHGAP26
37847_at,USH1C
37848_at,PPFIBP1
37849_at,SLIT1
37850_at,NIPAL3
37851_at,HIPK2
37852_at,MAPK10
37853_at,UCN
37854_at,ZW10
37855_at,CTBS
37856_at,CD84
37857_at,CDHR1
37858_at,COLQ
37859_r_at,RPL23AP53
37860_at,ZNF337
37861_at,CD1E
37862_at,DBT
37863_at,EGR2
37865_at,EDN3
37866_at,CTXND1
37867_at,MOG
37868_s_at,MOG
37869_at,ERC1
37870_at,TTF2
37871_at,IAPP
37872_at,JRK
37873_g_at,JRK
37874_at,FMO5
37875_at,GPA33
37876_at,PRKD3
37877_at,NAT9
37878_at,PACRG
37879_r_at,TPH1
37880_at,AGXT
37881_at,GDF11
37882_at,GTF2E1
37883_i_at,LOC101929952
37884_f_at,C2orf27A
37886_at,AKAP8L
37887_at,CHEK2
37888_at,SLC35D1
37889_at,CD47
37890_at,CD47
37891_at,YIPF6
37892_at,COL11A1
37893_at,PTPN2
37894_at,CUL2
37895_at,SLC35A1
37896_at,TFF3
37897_s_at,TFF3
37898_r_at,TFF3
37899_at,TYMS
378_s_at,GML
37900_at,PEX11B
37901_at,PIK3R4
37902_at,CRYZ
37903_at,GNL1
37904_s_at,GNL1
37905_r_at,GNL1
37906_at,LTBP2
37908_at,GNG11
37909_at,LAMA3
37910_at,HCFC1
37911_at,STX4
37912_at,TRAF4
37913_at,DHFR
37914_at,ZFYVE16
37915_at,BAZ2B
37916_at,HMOX2
37917_at,MIOS
37918_at,ITGB2
37919_at,SLCO2A1
37920_at,PITX1
37921_at,NPTX1
37922_at,TCN2
37923_at,APOM
37924_g_at,APOM
37925_r_at,APOM
37926_at,KLF5
37927_at,RCC1
37928_at,NFYB
37929_at,CADM1
37930_at,ATP7B
37931_at,CENPB
37932_at,TRIP11
37933_at,RBBP6
37934_at,TMEM30B
37935_at,PRPF4
37936_at,PRPF4
37937_at,NLE1
37938_at,DNTTIP2
37939_at,APOBEC3C
37940_f_at,APOBEC3C
37941_at,MYBPC2
37942_at,GPR162
37943_at,ZFYVE26
37944_at,GCH1
37945_at,ACOT7
37946_at,RPS6KB1
37947_at,BRD3
37948_at,ATP6V1C1
37949_at,SNRPD1
37950_at,PREP
37951_at,DLC1
37952_at,ITGB3
37953_s_at,ASIC1
37955_at,CNPY2
37956_at,ALDH3B2
37957_at,ATG4A
37958_at,TMEM47
37959_at,GGA3
37960_at,CHST2
37961_at,PIK3R3
37962_r_at,STXBP3
37963_at,ARSA
37964_at,PCGF3
37965_at,PARVB
37966_at,PARVB
37967_at,LST1
37968_at,NCR3
37969_at,PTGS1
37970_at,MAPK8IP3
37971_at,BAZ1A
37972_at,DNASE1L3
37973_at,SNX13
37974_at,MSL3
37975_at,CYBB
37976_at,VSIG4
37978_at,QPRT
37979_at,YAP1
37980_at,CIR1
37981_at,DBN1
37982_at,ECI1
37983_at,AGTR1
37984_s_at,ARF6
37985_at,LMNB1
37986_at,EPOR
37987_at,NCBP1
37988_at,CD79B
37989_at,PTHLH
37990_at,RYR1
37991_at,STT3A
37992_s_at,ATP5F1D
37993_at,ATP5F1D
37994_at,FMR1
37995_s_at,FMR1
37996_s_at,DMPK
37997_r_at,DMWD
37998_at,SKIV2L
37999_at,CPOX
379_at,TXNDC9
38000_at,PC
38001_at,CACNA1C
38002_s_at,CACNA1C
38003_s_at,DGKZ
38004_at,CSPG4
38005_at,SLC35D2
38006_at,CD48
38007_at,NF2
38008_at,NSG1
38009_at,SPDEF
38010_at,BNIP3
38011_at,URI1
38012_at,FBN2
38013_at,MTUS1
38014_at,ADAR
38016_at,HNRNPD
38017_at,CD79A
38018_g_at,CD79A
38020_at,ATG13
38021_at,PLEC
38022_s_at,PLEC
38023_at,PITPNA
38024_at,RUFY3
38025_r_at,RUFY3
38026_at,FBLN1
38027_at,FBLN1
38028_at,LMO3
38029_at,SLC3A2
38030_at,U2SURP
38031_at,EIF4A3
38032_at,SV2A
38033_at,SEPTIN10
38034_at,STS
38035_at,MTMR6
38036_at,RPIA
38037_at,HBEGF
38038_at,LUM
38039_at,CYP19A1
38040_at,SMNDC1
38041_at,GALNT1
38042_at,PRKCA
38043_at,FAM3A
38044_at,FAM107A
38045_at,CTNND2
38046_at,IK
38047_at,RBPMS
38048_at,RBPMS
38049_g_at,RBPMS
38050_at,BCLAF1
38051_at,MAL
38052_at,F13A1
38053_s_at,BABAM2
38054_at,LAMTOR5
38055_at,POLR2J
38057_at,DPT
38058_at,DPT
38059_g_at,DPT
38060_at,NDUFS5
38061_at,RPS16
38062_at,RAPGEF5
38063_at,PBXIP1
38064_at,MVP
38065_at,HMGB2
38066_at,NQO1
38067_at,SEPTIN8
38068_at,AMFR
38069_at,CLCN7
38070_at,MARCH6
38071_at,HNRNPF
38072_at,RSRP1
38073_at,RNMT
38074_at,AP3S1
38075_at,SYPL1
38076_at,ATP5MC1
38077_at,COL6A3
38078_at,FLNB
38079_at,GNG12
38080_at,COX8A
38082_at,SMCHD1
38083_at,NOTCH2
38084_at,CBX3
38085_at,CBX3
38086_at,IGSF3
38087_s_at,S100A4
38088_r_at,S100A4
38089_at,UBAP2L
38091_at,LGALS9
38092_at,EPAS1
38093_at,MAPK1IP1L
38094_at,HNRNPAB
38095_i_at,HLA-DPB1
38096_f_at,HLA-DPB1
38097_at,EI24
38098_at,LPIN1
38099_r_at,ACSL4
380_at,TBX5
38100_at,SEC62
38101_at,ZCCHC14
38102_at,MICU2
38103_at,GIGYF2
38104_at,DECR1
38105_at,RSRC2
38106_at,NSA2
38107_at,UNC119
38110_at,SDCBP
38111_at,VCAN
38112_g_at,VCAN
38113_at,SYNE1
38114_at,RAD21
38115_at,TUSC2
38116_at,PCLAF
38117_at,SEC24C
38118_at,SHC1
38119_at,GYPC
38120_at,PKD2
38121_at,WARS
38122_at,SLC23A2
38123_at,CDC123
38124_at,MDK
38125_at,SERPINE1
38126_at,BGN
38127_at,SDC1
38129_at,GK
38131_at,PTGES
38132_at,CDC42EP1
38133_at,SLC5A12
38134_at,PLAG1
38135_at,CEP290
38136_at,WRN
38137_at,FKBP6
38138_at,S100A11
38139_at,FPGT
38140_at,EXTL1
38141_at,C5orf22
38142_at,ZNF211
38143_at,KLK7
38144_at,PDE12
38145_at,PATJ
38146_at,ST18
38147_at,SH2D1A
38148_at,CRY1
38149_at,ARHGAP25
38150_at,MTAP
38151_at,VWA5A
38152_at,VWA5A
38153_at,HUS1
38154_at,KPNA4
38155_at,ORC5
38156_at,MDFI
38157_at,DXO
38158_at,ESPL1
38159_at,PAK3
38161_at,ALG3
38162_at,RIMS2
38163_at,RIMS2
38164_at,RPGR
38165_s_at,KMT2D
38166_r_at,KMT2D
38167_at,PPFIA4
38168_at,INPP4B
38169_s_at,SLC7A2
38170_at,VPS13A
38171_at,DCAF7
38172_at,CBR3
38173_at,SETD1B
38174_at,PSD
38175_at,CAND2
38176_at,GNB5
38177_at,RAMP2
38178_at,HSD17B2
38179_at,ZNF174
38180_f_at,PSG9
38181_at,MMP11
38182_at,TXLNGY
38183_at,FOXF1
38184_at,PAX2
38185_at,PAX2
38186_g_at,PAX2
38187_at,NAT1
38188_s_at,MAN2A2
38189_s_at,DEPDC5
38190_r_at,DEPDC5
38191_at,DEPDC5
38192_at,CLUAP1
38193_at,IGKC
38195_at,PHF14
38196_at,PPIP5K1
38197_at,KEL
38198_at,ANGEL2
38199_at,ANGEL2
381_s_at,PIK3CD
38200_at,FGD1
38201_at,BCAT1
38202_at,FAT2
38203_at,KCNN1
38204_at,TTI1
38205_at,NEUROD2
38206_at,RPL3L
38208_at,SLC35A3
38209_at,PTGER1
38210_at,SURF2
38211_at,ZBTB20
38212_at,B4GALNT1
38213_at,BTK
38214_at,PTCH1
38215_at,MPPED1
38216_at,JMJD1C
38217_at,MUC6
38218_at,GCNT1
38219_at,CRK
38220_at,DPYD
38221_at,CNKSR1
38222_at,P2RY6
38223_at,TBC1D8
38224_at,SNAPC3
38225_at,KCNH2
38226_at,INTS10
38227_at,MITF
38228_g_at,MITF
38229_at,CYP3A5
38230_at,EPAS1
38231_f_at,KIR2DL4
38232_f_at,KIR2DL4
38233_at,HOMER3
38234_at,TLE3
38235_at,ARHGEF15
38236_at,GRIN2A
38237_at,GGT5
38238_at,SLC2A2
38239_at,CLDN18
38241_at,BTN3A3
38242_at,BLNK
38243_at,NCAM1
38247_at,F2RL1
38248_at,LZTS3
38249_at,VGLL1
38250_at,WDR43
38251_at,MYL6B
38252_s_at,AGL
38253_at,AGL
38254_at,TBC1D9
38255_at,NGDN
38256_s_at,NGDN
38258_at,MFSD9
38259_at,STXBP2
38260_at,LAS1L
38261_at,ABCC3
38262_at,MBOAT2
38263_at,RYR2
38264_at,RABIF
38265_at,RBBP6
38266_at,RBBP6
38267_at,SLC1A1
38268_at,SLC1A1
38269_at,PRKD2
38270_at,PARG
38271_at,HDAC4
38272_at,DUSP14
38273_at,ATP9B
38274_at,TMEM115
38275_at,IMP4
38276_at,NFKBIE
38277_at,PPP3CB
38278_at,ARID5A
38279_at,GNAZ
38280_s_at,NTRK2
38281_at,CASP7
38282_at,ADAM15
38283_at,EBAG9
38284_at,KMT2B
38285_at,CRYM
38286_at,AMOT
38287_at,PSMB9
38288_at,SNAI2
38290_at,RGS14
38291_at,PENK
38292_at,HOMER2
38294_at,HOXD4
38295_at,PBX2
38296_at,MED20
38297_at,PITPNM1
38298_at,KCNMB1
38299_at,IL6
382_at,PPP4C
38300_at,FZD1
38301_at,ADK
38302_at,ZNF202
38303_at,LOC102724200
38304_r_at,KL
38305_at,ARFGEF1
38306_at,ARFGEF1
38307_at,NCDN
38308_g_at,NCDN
38309_r_at,NCDN
38310_at,CNOT3
38311_at,TGIF2
38312_at,OLFML2A
38313_at,ABCA2
38314_at,CIC
38316_at,ALDH1L1
38317_at,TCEAL1
38318_at,FAM8A1
38319_at,CD3D
38320_s_at,LIPE
38321_r_at,LIPE
38322_at,PAGE4
38323_at,CPVL
38324_at,LSR
38325_at,MINPP1
38326_at,G0S2
38327_at,PMEL
38328_at,SLC25A13
38329_at,SLC25A13
38330_at,FXN
38331_at,RIT1
38332_at,P2RX4
38333_at,OGG1
38334_g_at,OGG1
38335_at,OGG1
38336_at,FRMD4B
38337_at,ZSCAN9
38338_at,RRAS
38339_at,BBOX1
38340_at,HIP1R
38341_at,STAU2
38342_at,JADE2
38343_at,ALMS1
38344_at,ALMS1
38345_at,CNTRL
38346_at,DUS4L
38347_at,ELP4
38348_at,ACOX2
38349_at,ITCH
38351_at,JCAD
38352_at,PPIH
38353_at,TUBGCP3
38354_at,CEBPB
38355_at,DDX3Y
38356_at,FST
38357_at,PHIP
38358_at,DDX52
38359_at,RASGRP2
38360_at,RASGRP2
38361_g_at,RASGRP2
38362_at,QRICH1
38363_at,TYROBP
38364_at,TLE4
38365_at,PEX1
38366_g_at,PEX1
38367_s_at,C4BPB
38368_at,DUT
38369_at,MYD88
38370_at,TIAM1
38371_at,PSMA1
38374_at,KLF10
38375_at,ESD
38376_at,ACADVL
38377_at,KAT6A
38378_at,CD53
38379_at,GPNMB
38380_at,POP4
38381_at,STX3
38382_at,LOC101929524
38383_at,MTR
38384_at,GART
38385_at,DSTN
38386_r_at,GSS
38387_at,MNAT1
38388_at,OAS1
38389_at,OAS1
38390_at,COG2
38391_at,CAPG
38392_at,ARPC5
38393_at,SUSD6
38394_at,GPD1L
38395_at,NDUFS1
38396_at,MAP1B
38397_at,POLD4
38398_at,MADD
38399_at,SNRPB2
38400_at,LSM14A
38401_s_at,LSM14A
38402_at,LAMP2
38403_at,LAMP2
38404_at,TGM2
38405_at,FXR1
38406_f_at,PTGDS
38407_r_at,PTGDS
38408_at,TSPAN7
38409_at,ITPRID2
38410_at,CETN2
38411_at,SORL1
38412_at,PPP1R11
38413_at,DAD1
38414_at,CDC20
38415_at,PTP4A2
38416_at,CCT6A
38417_at,AMPD2
38418_at,CCND1
38419_at,WASHC5
38420_at,COL5A2
38421_at,TXLNA
38422_s_at,FHL2
38423_at,RETREG3
38424_at,ESYT1
38425_at,HMGCL
38426_at,TAF11
38427_at,COL15A1
38428_at,MMP1
38429_at,FASN
38430_at,FABP4
38431_at,MAPK9
38432_at,ISG15
38433_at,AXL
38434_at,AAMP
38435_at,PRDX4
38436_at,RTF1
38437_at,CASC3
38438_at,NFKB1
38439_at,NFE2L1
38440_s_at,ARMCX6
38441_s_at,CD46
38442_at,MFAP2
38443_at,PTPN11
38444_at,CSRP3
38446_at,XIST
38447_at,GRK2
38448_at,ACTN2
38449_at,DCAF11
38450_at,SSB
38451_at,UQCR11
38452_at,NIPA2
38453_at,ICAM2
38454_g_at,ICAM2
38455_at,SNRPB
38456_s_at,SNRPB
38457_at,TNNI2
38458_at,CYB5A
38459_g_at,CYB5A
38460_at,CYB5A
38461_at,NEB
38462_at,NDUFA5
38463_s_at,AMPD3
38464_at,MOGS
38465_at,PAM
38466_at,CTSK
38467_at,HPS1
38468_at,HPS1
38469_at,TSPAN8
38470_i_at,APPBP2
38471_r_at,APPBP2
38472_at,EFR3A
38473_at,TARS
38474_at,CBS
38475_at,DCTN2
38476_at,RBM15B
38478_at,SFSWAP
38479_at,ANP32B
38480_s_at,UBE2I
38481_at,RPA1
38482_at,CLDN7
38483_at,CTDNEP1
38484_at,SNAP25
38485_at,NDUFC1
38486_at,TNNI1
38487_at,STAB1
38488_s_at,IL15
38489_at,FGFBP1
38490_r_at,ALG13
38491_at,ETV6
38492_at,KYNU
38493_at,KYNU
38494_at,ACRV1
38495_s_at,FUT3
38496_at,ELK4
38497_at,ELK4
38498_at,CRYBB2
38499_s_at,MOBP
384_at,PSMB10
38501_s_at,ITGB3BP
38502_at,NUDT13
38503_at,ALDH1B1
38504_at,CAPN5
38506_at,HNF1B
38509_at,MDM2
38510_at,IRAK3
38511_at,ZNF529
38512_r_at,ELAVL3
38513_at,POP1
38514_at,IGLL1
38515_at,BMP7
38516_at,SCN1B
38517_at,IRF9
38518_at,SCML2
38519_at,NR1H4
38520_r_at,SLC14A1
38521_at,CD22
38522_s_at,CD22
38523_f_at,ZRSR2
38524_at,OCLN
38525_at,STAM2
38526_at,PDE4D
38527_at,NONO
38528_at,ACACA
38529_at,ACACB
38530_at,OCEL1
38531_at,OCEL1
38532_at,ZBTB39
38533_s_at,ITGAM
38535_at,DLX4
38536_at,ARHGAP11A
38537_at,TRIM32
38538_at,SLC24A1
38539_at,SLC24A1
38540_at,MRAS
38542_at,NPM1
38543_at,ALK
38544_at,INHA
38545_at,INHBB
38546_at,IL1RAP
38547_at,ITGAL
38548_at,CYP2C8
38549_at,RSAD2
38550_at,APBA3
38551_at,L1CAM
38552_f_at,BCAP29
38553_r_at,BCAP29
38554_at,BCAP29
38555_at,DUSP10
38557_at,NCAM2
38558_at,MAG
38559_at,TET3
38560_at,UTP20
38561_at,UTP20
38562_g_at,UTP20
38563_at,RNASEH1
38564_at,ORC1
38565_at,GAL3ST1
38566_at,COL10A1
38567_at,CD1D
38568_at,TOPORS
38569_at,NRF1
38570_at,HLA-DOB
38571_at,FGFR1OP
38572_at,FGFR1OP
38573_at,YAF2
38574_at,ABCA5
38575_at,MALT1
38576_at,HIST1H2BD
38577_at,GDF7
38578_at,CD27
38579_at,IRGC
38580_at,GNAQ
38581_at,GNAQ
38582_at,SPINK1
38583_at,B3GALT2
38584_at,IFIT3
38586_at,FABP1
38587_at,FABP2
38588_at,PDE6A
38591_at,PMS2P5
38592_s_at,CEP170B
38593_r_at,CEP170B
38594_i_at,CEP170B
38595_r_at,CEP170B
38596_i_at,SLC11A1
38597_f_at,SLC11A1
38598_at,SLC11A1
38599_s_at,FAM50A
385_at,CTRL
38600_r_at,ATG12
38601_at,BEST1
38602_at,MYH6
38603_at,ZNF136
38604_at,NPY
38605_at,NDUFB1
38606_at,TDO2
38607_at,TM4SF5
38609_at,SGCA
38610_s_at,KRT10
38611_at,LIPC
38612_at,TSPAN3
38613_at,ZNHIT1
38614_s_at,OGT
38615_at,OLFM4
38616_at,NDRG2
38617_at,LIMK2
38618_at,LIMK2
38619_at,GOSR2
38620_at,GOSR2
38621_at,DDAH2
38622_at,MTG1
38623_at,MTG1
38624_at,SLC12A4
38625_g_at,SLC12A4
38626_at,ZZEF1
38627_at,HLF
38628_at,KAT2A
38629_at,MAPT
38630_at,CERS6
38631_at,TNFAIP2
38632_at,DNAJB5
38633_at,MTA1
38634_at,RBP1
38635_at,SSR4
38636_at,ISLR
38637_at,LOX
38638_at,PDHA1
38640_at,ZNF593
38641_at,TSC22D4
38642_at,ALCAM
38643_at,FAM114A1
38644_at,PXN
38645_at,ARMC8
38646_s_at,REG1A
38647_at,COPE
38648_at,ZNF384
38649_at,FNDC3A
38650_at,IGFBP5
38651_at,FEZ2
38652_at,WBP1L
38653_at,PMP22
38654_at,HNRNPU
38655_at,TMEM106C
38656_s_at,TMEM106C
38657_s_at,CLTA
38659_at,SHOC2
38660_at,COX6A2
38661_at,RBM38
38662_at,EIF2AK2
38663_at,BANF1
38664_at,CFDP1
38665_at,CFDP1
38666_at,CYTH1
38667_at,GLOD4
38668_at,GPATCH8
38669_at,SLK
38670_at,RNF114
38671_at,PLXND1
38672_at,PPP1R10
38673_s_at,CDKN1C
38674_at,KLHL9
38675_at,SNRPC
38676_at,HSPA13
38677_at,HSPA13
38678_at,SNRPE
38679_g_at,SNRPE
38680_at,SNRPE
38681_at,EIF3E
38682_at,BAP1
38684_at,ATP2C1
38685_at,STX12
38686_at,ATP6V0D1
38687_at,ANAPC13
38688_at,POGZ
38689_at,RTCB
38690_at,CLDND1
38691_s_at,SFTPC
38692_at,NAB1
38693_at,ATP5MG
38695_at,NDUFS4
38696_at,CGGBP1
38697_at,YIPF3
38699_at,TUBB4A
